Date,XST.TO,XFN.TO,XEG.TO,XRE.TO,XIT.TO,XIC.TO,XGD.TO, XUT.TO ,XHC.TO,XQQ.TO,BTC-CAD,,,,,,,,,,
9/30/2019, $66.40 , $39.56 , $8.74 , $20.03 , $26.44 , $26.49 , $14.70 , $26.35 , $48.40 ,61.900002,10983.73535,,,,,,,,,,
10/1/2019, $65.82 , $38.98 , $8.45 , $19.86 , $26.24 , $26.15 , $14.71 , $26.28 , $47.85 ,61.450001,11028.66016,,,,,,,,,,
10/2/2019, $65.64 , $38.36 , $8.26 , $19.89 , $26.00 , $25.96 , $15.03 , $26.25 , $46.97 ,60.380001,11187.29492,,,,,,,,,,
10/3/2019, $66.34 , $38.32 , $8.29 , $20.13 , $26.38 , $26.04 , $15.03 , $26.36 , $47.27 ,61.049999,11016.5166,,,,,,,,,,
10/4/2019, $66.03 , $38.60 , $8.27 , $20.26 , $26.61 , $26.16 , $15.33 , $26.53 , $48.14 ,61.98,10920.43066,,,,,,,,,,
10/7/2019, $65.84 , $38.57 , $8.26 , $20.41 , $26.51 , $26.10 , $15.22 , $26.55 , $48.09 ,61.869999,10969.42383,,,,,,,,,,
10/8/2019, $65.33 , $38.29 , $7.95 , $20.45 , $26.14 , $25.91 , $15.60 , $26.57 , $47.35 ,60.880001,10963.61914,,,,,,,,,,
10/9/2019, $65.63 , $38.61 , $7.92 , $20.51 , $26.43 , $26.06 , $15.52 , $26.54 , $47.63 ,61.57,11465.65137,,,,,,,,,,
10/10/2019, $65.00 , $38.72 , $8.00 , $20.40 , $26.56 , $26.14 , $15.47 , $26.45 , $47.69 ,61.900002,11409.81738,,,,,,,,,,
10/11/2019, $64.42 , $39.01 , $8.16 , $20.18 , $26.70 , $26.10 , $14.72 , $26.15 , $48.20 ,62.860001,10985.16797,,,,,,,,,,
10/15/2019, $64.40 , $39.23 , $8.12 , $20.18 , $27.06 , $26.12 , $14.43 , $25.98 , $48.88 ,63.48,10835.03418,,,,,,,,,,
10/16/2019, $64.04 , $39.28 , $8.08 , $20.14 , $26.52 , $26.13 , $14.63 , $25.93 , $48.73 ,63.299999,10625.79395,,,,,,,,,,
10/17/2019, $63.91 , $39.15 , $8.10 , $20.11 , $26.50 , $26.14 , $14.83 , $25.86 , $48.97 ,63.450001,10645.50879,,,,,,,,,,
10/18/2019, $63.80 , $39.23 , $8.02 , $20.05 , $25.80 , $26.06 , $14.88 , $25.92 , $48.86 ,62.93,10466.03027,,,,,,,,,,
10/21/2019, $63.91 , $39.36 , $8.10 , $20.03 , $26.13 , $26.12 , $14.53 , $26.03 , $48.77 ,63.41,10789.37402,,,,,,,,,,
10/22/2019, $63.75 , $39.38 , $8.12 , $20.03 , $25.53 , $26.10 , $14.50 , $26.00 , $48.82 ,62.900002,10577.7207,,,,,,,,,,
10/23/2019, $63.29 , $39.34 , $8.16 , $19.93 , $25.40 , $26.01 , $14.62 , $25.96 , $49.15 ,63.02,9825.057617,,,,,,,,,,
10/24/2019, $62.76 , $39.31 , $8.09 , $19.96 , $26.03 , $26.07 , $15.10 , $25.91 , $49.24 ,63.560001,9795.863281,,,,,,,,,,
10/25/2019, $63.15 , $39.29 , $8.18 , $19.84 , $25.92 , $26.13 , $15.17 , $25.71 , $49.40 ,64.150002,11310.35547,,,,,,,,,,
10/28/2019, $62.97 , $39.40 , $8.11 , $19.74 , $26.09 , $26.09 , $14.84 , $25.59 , $49.77 ,64.790001,12084.36426,,,,,,,,,,
10/29/2019, $62.93 , $39.46 , $8.15 , $19.66 , $25.80 , $26.15 , $14.96 , $25.57 , $50.24 ,64.260002,12342.57813,,,,,,,,,,
10/30/2019, $62.86 , $39.63 , $8.05 , $19.78 , $26.22 , $26.30 , $15.17 , $25.77 , $50.57 ,64.550003,12119.79883,,,,,,,,,,
10/31/2019, $62.96 , $39.55 , $7.89 , $19.89 , $26.00 , $26.26 , $15.59 , $26.04 , $50.50 ,64.620003,12113.83887,,,,,,,,,,
11/1/2019, $62.85 , $39.75 , $8.14 , $20.03 , $26.33 , $26.44 , $15.39 , $25.94 , $50.66 ,65.25,12185.29785,,,,,,,,,,
11/4/2019, $62.30 , $40.03 , $8.40 , $19.86 , $26.30 , $26.54 , $15.14 , $25.96 , $50.63 ,65.589996,12379.9375,,,,,,,,,,
11/5/2019, $62.41 , $40.14 , $8.50 , $19.70 , $25.72 , $26.57 , $14.89 , $25.81 , $50.25 ,65.660004,12289.04785,,,,,,,,,,
11/6/2019, $63.03 , $40.37 , $8.36 , $19.86 , $25.79 , $26.67 , $15.07 , $25.90 , $50.44 ,65.449997,12344.24805,,,,,,,,,,
11/7/2019, $63.55 , $40.54 , $8.72 , $19.79 , $25.60 , $26.77 , $14.62 , $25.90 , $50.50 ,65.620003,12209.15039,,,,,,,,,,
11/8/2019, $63.10 , $40.60 , $8.74 , $19.73 , $26.23 , $26.88 , $14.57 , $25.93 , $50.91 ,65.910004,11646.65625,,,,,,,,,,
11/11/2019, $63.22 , $40.59 , $8.72 , $19.75 , $26.50 , $26.89 , $14.59 , $25.92 , $50.76 ,65.809998,11592.04492,,,,,,,,,,
11/12/2019, $63.24 , $40.64 , $8.64 , $19.65 , $26.56 , $26.95 , $14.75 , $25.95 , $50.96 ,66,11669.40723,,,,,,,,,,
11/13/2019, $63.68 , $40.62 , $8.60 , $19.75 , $27.00 , $27.03 , $14.95 , $26.24 , $51.05 ,66.029999,11673.32617,,,,,,,,,,
11/14/2019, $63.65 , $40.68 , $8.56 , $19.95 , $27.00 , $27.07 , $15.06 , $26.46 , $50.99 ,66.010002,11538.41797,,,,,,,,,,
11/15/2019, $63.70 , $40.74 , $8.66 , $20.07 , $27.17 , $27.15 , $14.92 , $26.48 , $51.86 ,66.5,11227.6875,,,,,,,,,,
11/18/2019, $64.10 , $40.75 , $8.53 , $20.19 , $27.37 , $27.14 , $15.12 , $26.61 , $51.86 ,66.519997,10974.43945,,,,,,,,,,
11/19/2019, $63.96 , $40.81 , $8.42 , $20.06 , $27.50 , $27.13 , $15.27 , $26.71 , $52.15 ,66.669998,10891.60742,,,,,,,,,,
11/20/2019, $64.13 , $40.73 , $8.48 , $20.05 , $27.53 , $27.13 , $15.37 , $26.75 , $51.96 ,66.220001,10679.67871,,,,,,,,,,
11/21/2019, $64.72 , $40.77 , $8.56 , $19.97 , $27.58 , $27.12 , $15.09 , $26.72 , $52.13 ,66.099998,10149.28906,,,,,,,,,,
11/22/2019, $64.11 , $40.72 , $8.51 , $20.03 , $27.65 , $27.04 , $15.02 , $26.83 , $52.30 ,66.129997,9703.353516,,,,,,,,,,
11/25/2019, $65.51 , $40.90 , $8.59 , $20.11 , $27.82 , $27.18 , $14.74 , $26.67 , $52.86 ,67,9506.144531,,,,,,,,,,
11/26/2019, $65.87 , $40.66 , $8.49 , $20.01 , $28.47 , $27.19 , $14.95 , $26.54 , $52.94 ,67.120003,9578.901367,,,,,,,,,,
11/27/2019, $66.41 , $40.73 , $8.56 , $20.15 , $28.55 , $27.29 , $14.92 , $26.65 , $53.13 ,67.510002,10006.53027,,,,,,,,,,
11/28/2019, $66.39 , $40.77 , $8.56 , $20.20 , $28.52 , $27.35 , $15.03 , $26.74 , $53.06 ,67.599998,9909.885742,,,,,,,,,,
11/29/2019, $66.21 , $40.69 , $8.43 , $20.18 , $28.35 , $27.23 , $15.20 , $26.68 , $53.10 ,67.339996,10308.01856,,,,,,,,,,
12/2/2019, $66.26 , $40.46 , $8.39 , $20.07 , $28.11 , $27.11 , $15.28 , $26.70 , $52.68 ,66.470001,9743.003906,,,,,,,,,,
12/3/2019, $65.92 , $40.08 , $8.25 , $20.10 , $28.23 , $27.00 , $15.63 , $26.81 , $52.50 ,66.040001,9730.303711,,,,,,,,,,
12/4/2019, $65.63 , $39.95 , $8.45 , $20.05 , $28.55 , $26.98 , $15.38 , $26.87 , $52.97 ,66.419998,9568.081055,,,,,,,,,,
12/5/2019, $65.65 , $39.65 , $8.39 , $20.26 , $28.22 , $26.93 , $15.48 , $26.87 , $52.87 ,66.410004,9814.612305,,,,,,,,,,
12/6/2019, $66.46 , $39.85 , $8.77 , $20.20 , $28.38 , $27.15 , $15.23 , $27.10 , $53.27 ,67.169998,10004.18555,,,,,,,,,,
12/9/2019, $66.24 , $39.68 , $8.77 , $20.27 , $28.10 , $27.09 , $15.13 , $26.99 , $52.94 ,66.900002,9797.50293,,,,,,,,,,
12/10/2019, $66.19 , $39.61 , $8.83 , $20.34 , $27.97 , $27.09 , $15.30 , $26.98 , $53.00 ,66.779999,9632.227539,,,,,,,,,,
12/11/2019, $65.80 , $39.58 , $8.76 , $19.79 , $28.00 , $27.09 , $15.63 , $26.92 , $53.11 ,67.199997,9507.805664,,,,,,,,,,
12/12/2019, $65.10 , $39.66 , $8.96 , $19.42 , $28.06 , $27.11 , $15.56 , $26.67 , $53.43 ,67.75,9526.77832,,,,,,,,,,
12/13/2019, $64.10 , $39.84 , $8.95 , $19.39 , $28.38 , $27.18 , $15.68 , $26.72 , $53.45 ,67.910004,9573.592773,,,,,,,,,,
12/16/2019, $64.27 , $40.01 , $9.01 , $19.50 , $28.54 , $27.28 , $15.44 , $26.98 , $53.95 ,68.559998,9125.708984,,,,,,,,,,
12/17/2019, $64.26 , $40.10 , $9.17 , $19.51 , $28.39 , $27.31 , $15.31 , $26.77 , $54.02 ,68.599998,8738.685547,,,,,,,,,,
12/18/2019, $63.55 , $39.89 , $9.15 , $19.60 , $28.46 , $27.25 , $15.43 , $26.60 , $54.05 ,68.660004,9543.439453,,,,,,,,,,
12/19/2019, $63.38 , $39.88 , $9.30 , $19.73 , $28.79 , $27.29 , $15.44 , $26.64 , $54.21 ,69.120003,9453.373047,,,,,,,,,,
12/20/2019, $63.49 , $40.09 , $9.25 , $19.78 , $29.22 , $27.36 , $15.26 , $26.70 , $54.61 ,69.410004,9491.299805,,,,,,,,,,
12/23/2019, $63.62 , $39.84 , $9.39 , $19.66 , $28.86 , $27.39 , $15.70 , $26.67 , $54.75 ,69.550003,9671.106445,,,,,,,,,,
12/24/2019, $63.54 , $39.85 , $9.40 , $19.73 , $28.89 , $27.49 , $16.17 , $26.72 , $54.79 ,69.540001,9642.676758,,,,,,,,,,
12/27/2019, $63.60 , $39.83 , $9.40 , $19.85 , $29.00 , $27.46 , $16.16 , $26.75 , $54.71 ,70.099998,9536.456055,,,,,,,,,,
12/30/2019, $63.19 , $39.63 , $9.34 , $19.55 , $28.68 , $27.19 , $16.45 , $26.59 , $53.97 ,69.449997,9525.97168,,,,,,,,,,
12/31/2019, $62.62 , $39.54 , $9.34 , $19.49 , $28.59 , $27.13 , $16.29 , $26.58 , $54.00 ,69.629997,9356.354492,,,,,,,,,,
1/2/2020, $62.54 , $39.74 , $9.29 , $19.11 , $28.91 , $27.19 , $16.24 , $26.43 , $54.28 ,70.720001,9070.249023,,,,,,,,,,
1/3/2020, $62.91 , $39.68 , $9.36 , $19.40 , $28.83 , $27.13 , $16.17 , $26.52 , $53.87 ,70.199997,9550.185547,,,,,,,,,,
1/6/2020, $62.88 , $39.67 , $9.56 , $19.29 , $29.14 , $27.21 , $16.15 , $26.61 , $54.01 ,70.57,10072.12402,,,,,,,,,,
1/7/2020, $63.27 , $39.69 , $9.55 , $19.43 , $29.52 , $27.31 , $16.33 , $26.67 , $53.99 ,70.57,10615.75488,,,,,,,,,,
1/8/2020, $63.73 , $39.99 , $9.37 , $19.37 , $29.83 , $27.31 , $15.72 , $26.68 , $54.45 ,71.059998,10533.97559,,,,,,,,,,
1/9/2020, $64.10 , $40.14 , $9.45 , $19.46 , $30.40 , $27.44 , $15.62 , $26.76 , $54.61 ,71.690002,10292.3916,,,,,,,,,,
1/10/2020, $63.62 , $40.12 , $9.39 , $19.55 , $30.27 , $27.46 , $15.88 , $26.89 , $54.65 ,71.550003,10658.04688,,,,,,,,,,
1/13/2020, $63.25 , $40.31 , $9.31 , $19.64 , $30.67 , $27.54 , $15.53 , $26.91 , $54.60 ,72.330002,10633.3291,,,,,,,,,,
1/14/2020, $63.69 , $40.33 , $9.34 , $19.65 , $30.54 , $27.63 , $15.75 , $27.00 , $54.85 ,72.029999,11535.03711,,,,,,,,,,
1/15/2020, $64.14 , $40.41 , $9.25 , $19.95 , $30.75 , $27.72 , $16.02 , $27.29 , $55.34 ,72.019997,11484.73731,,,,,,,,,,
1/16/2020, $64.63 , $40.69 , $9.24 , $20.23 , $30.87 , $27.83 , $16.00 , $27.46 , $55.48 ,72.720001,11377.16895,,,,,,,,,,
1/17/2020, $64.78 , $40.89 , $9.16 , $20.26 , $31.00 , $27.95 , $15.93 , $27.76 , $55.75 ,73.279999,11666.94824,,,,,,,,,,
1/20/2020, $64.92 , $40.98 , $9.15 , $20.23 , $31.10 , $28.01 , $16.02 , $27.81 , $55.88 ,73.230003,11294.32813,,,,,,,,,,
1/21/2020, $64.89 , $40.83 , $9.02 , $20.37 , $31.39 , $27.99 , $16.22 , $28.08 , $55.66 ,73.150002,11435.69434,,,,,,,,,,
1/22/2020, $65.15 , $40.95 , $8.95 , $20.51 , $31.56 , $28.02 , $16.23 , $28.27 , $55.77 ,73.379997,11406.25488,,,,,,,,,,
1/23/2020, $64.95 , $41.03 , $8.90 , $20.55 , $31.58 , $28.06 , $16.19 , $28.36 , $55.56 ,73.559998,11037.46094,,,,,,,,,,
1/24/2020, $64.92 , $40.95 , $8.74 , $20.47 , $31.45 , $27.98 , $16.49 , $28.44 , $54.81 ,72.919998,11103.59277,,,,,,,,,,
1/27/2020, $66.04 , $40.64 , $8.51 , $20.41 , $31.00 , $27.79 , $16.45 , $28.42 , $54.29 ,71.419998,11751.38281,,,,,,,,,,
1/28/2020, $65.40 , $40.82 , $8.55 , $20.34 , $31.55 , $27.89 , $16.04 , $28.43 , $54.70 ,72.610001,12320.06934,,,,,,,,,,
1/29/2020, $65.35 , $40.76 , $8.57 , $20.39 , $31.08 , $27.90 , $16.40 , $28.50 , $54.75 ,72.599998,12295.93848,,,,,,,,,,
1/30/2020, $65.34 , $40.67 , $8.56 , $20.40 , $31.00 , $27.89 , $16.45 , $28.62 , $54.35 ,72.93,12563.70996,,,,,,,,,,
1/31/2020, $65.00 , $40.25 , $8.31 , $20.29 , $30.55 , $27.62 , $16.63 , $28.56 , $53.28 ,71.75,12377.85645,,,,,,,,,,
2/3/2020, $65.37 , $40.37 , $8.24 , $20.45 , $31.08 , $27.69 , $16.54 , $28.76 , $53.76 ,72.900002,12354.66797,,,,,,,,,,
2/4/2020, $65.69 , $40.80 , $8.26 , $20.30 , $31.65 , $27.91 , $16.17 , $28.47 , $54.67 ,74.459999,12195.31152,,,,,,,,,,
2/5/2020, $65.70 , $41.19 , $8.58 , $20.37 , $31.35 , $28.14 , $16.18 , $28.59 , $55.70 ,74.730003,12770.76074,,,,,,,,,,
2/6/2020, $66.61 , $41.51 , $8.46 , $20.56 , $31.61 , $28.28 , $16.32 , $28.87 , $55.90 ,75.389999,12927.4043,,,,,,,,,,
2/7/2020, $66.27 , $41.46 , $8.32 , $20.68 , $31.53 , $28.13 , $16.06 , $28.99 , $55.51 ,75.050003,13034.38477,,,,,,,,,,
2/10/2020, $66.93 , $41.45 , $8.32 , $20.72 , $31.97 , $28.28 , $16.31 , $29.25 , $55.76 ,75.959999,13127.13379,,,,,,,,,,
2/11/2020, $66.44 , $41.57 , $8.33 , $20.71 , $31.92 , $28.34 , $16.27 , $29.38 , $56.00 ,75.959999,13567.1543,,,,,,,,,,
2/12/2020, $66.15 , $41.57 , $8.42 , $20.80 , $32.73 , $28.43 , $16.09 , $29.44 , $56.08 ,76.75,13690.90234,,,,,,,,,,
2/13/2020, $66.24 , $41.58 , $8.37 , $20.86 , $32.78 , $28.41 , $16.28 , $29.62 , $55.77 ,76.599998,13550.72266,,,,,,,,,,
2/14/2020, $66.50 , $41.73 , $8.36 , $21.01 , $32.60 , $28.48 , $16.22 , $29.88 , $55.77 ,76.809998,13664.5332,,,,,,,,,,
2/18/2020, $66.45 , $41.61 , $8.38 , $21.14 , $32.60 , $28.51 , $16.83 , $30.05 , $55.64 ,76.860001,13442.94238,,,,,,,,,,
2/19/2020, $66.45 , $41.66 , $8.54 , $21.09 , $32.53 , $28.60 , $17.06 , $30.09 , $56.03 ,77.620003,12736.05957,,,,,,,,,,
2/20/2020, $65.89 , $41.79 , $8.56 , $21.29 , $32.30 , $28.62 , $17.11 , $30.15 , $55.68 ,76.889999,12740.16602,,,,,,,,,,
2/21/2020, $66.11 , $41.67 , $8.42 , $21.22 , $31.73 , $28.48 , $17.63 , $30.11 , $55.62 ,75.379997,12810.27051,,,,,,,,,,
2/24/2020, $65.62 , $40.85 , $8.08 , $20.93 , $30.80 , $28.02 , $17.93 , $29.79 , $53.90 ,72.550003,12822.66992,,,,,,,,,,
2/25/2020, $64.86 , $40.09 , $7.85 , $20.73 , $29.77 , $27.41 , $17.34 , $29.36 , $52.23 ,70.449997,12406.21387,,,,,,,,,,
2/26/2020, $64.49 , $39.82 , $7.62 , $20.60 , $30.05 , $27.19 , $17.36 , $29.20 , $52.23 ,70.879997,11772.27441,,,,,,,,,,
2/27/2020, $63.21 , $39.03 , $7.45 , $20.30 , $29.85 , $26.74 , $16.67 , $28.89 , $52.11 ,69.5,11758.48438,,,,,,,,,,
2/28/2020, $61.49 , $38.03 , $7.38 , $19.52 , $29.30 , $26.01 , $15.51 , $27.64 , $49.70 ,67.5,11616.32031,,,,,,,,,,
3/2/2020, $62.09 , $38.54 , $7.40 , $20.09 , $30.08 , $26.45 , $15.95 , $28.66 , $51.77 ,70.75,11815.73145,,,,,,,,,,
3/3/2020, $62.94 , $37.86 , $7.16 , $20.27 , $29.53 , $26.22 , $16.79 , $28.77 , $50.86 ,68.540001,11757.53125,,,,,,,,,,
3/4/2020, $64.45 , $38.48 , $7.21 , $20.91 , $30.76 , $26.82 , $17.07 , $29.70 , $53.32 ,71.400002,11717.17188,,,,,,,,,,
3/5/2020, $65.36 , $37.69 , $7.02 , $20.80 , $30.45 , $26.44 , $17.56 , $29.56 , $52.13 ,69.339996,12161.24805,,,,,,,,,,
3/6/2020, $64.45 , $36.68 , $6.58 , $20.47 , $29.26 , $25.87 , $17.38 , $29.41 , $51.64 ,68,12245.19336,,,,,,,,,,
3/9/2020, $60.97 , $32.77 , $4.80 , $19.13 , $27.22 , $23.18 , $16.33 , $26.80 , $48.60 ,63.5,10820.6084,,,,,,,,,,
3/10/2020, $61.73 , $34.00 , $4.87 , $19.24 , $28.70 , $23.92 , $16.45 , $26.82 , $50.59 ,66.769997,10861.99609,,,,,,,,,,
3/11/2020, $60.05 , $32.51 , $4.50 , $18.33 , $27.59 , $22.80 , $15.31 , $25.45 , $48.39 ,63.84,10898.4541,,,,,,,,,,
3/12/2020, $53.70 , $28.57 , $3.78 , $16.73 , $25.05 , $20.04 , $13.90 , $22.17 , $44.83 ,57.810001,6930.849121,,,,,,,,,,
3/13/2020, $59.19 , $32.50 , $4.18 , $17.29 , $26.26 , $21.90 , $11.90 , $24.35 , $48.09 ,62.950001,7701.561035,,,,,,,,,,
3/16/2020, $55.00 , $29.17 , $3.42 , $15.31 , $23.17 , $19.78 , $13.72 , $22.12 , $43.00 ,55.450001,7023.055176,,,,,,,,,,
3/17/2020, $57.38 , $29.66 , $3.13 , $15.39 , $24.04 , $20.32 , $15.45 , $23.24 , $45.58 ,59.130001,7439.9375,,,,,,,,,,
3/18/2020, $55.67 , $27.72 , $2.76 , $13.25 , $23.08 , $18.92 , $13.82 , $21.49 , $43.92 ,56.580002,7576.998047,,,,,,,,,,
3/19/2020, $56.45 , $28.25 , $2.90 , $13.02 , $23.88 , $19.50 , $14.11 , $22.29 , $44.34 ,57.279999,8981.129883,,,,,,,,,,
3/20/2020, $56.50 , $27.24 , $2.95 , $13.27 , $23.31 , $19.02 , $13.33 , $21.54 , $42.34 ,55.049999,8905.474609,,,,,,,,,,
3/23/2020, $51.88 , $25.05 , $2.85 , $11.34 , $23.53 , $17.97 , $14.27 , $18.75 , $40.78 ,55.150002,9291.067383,,,,,,,,,,
3/24/2020, $55.43 , $28.42 , $3.17 , $12.42 , $25.80 , $20.13 , $16.25 , $21.11 , $43.47 ,59.540001,9725.831055,,,,,,,,,,
3/25/2020, $56.09 , $29.95 , $3.35 , $13.47 , $25.83 , $20.75 , $16.27 , $23.32 , $44.39 ,59.23,9497.56543,,,,,,,,,,
3/26/2020, $58.00 , $30.76 , $3.31 , $13.77 , $26.49 , $21.19 , $16.03 , $24.17 , $46.99 ,62.77,9428.928711,,,,,,,,,,
3/27/2020, $56.99 , $29.16 , $3.00 , $13.84 , $25.08 , $20.12 , $15.13 , $23.12 , $45.84 ,60.310001,9072.274414,,,,,,,,,,
3/30/2020, $56.85 , $30.01 , $3.36 , $13.82 , $26.24 , $20.70 , $15.10 , $24.22 , $48.37 ,62.610001,9118.274414,,,,,,,,,,
3/31/2020, $58.16 , $30.85 , $3.86 , $14.16 , $26.26 , $21.18 , $14.63 , $24.94 , $47.95 ,62.02,9065.612305,,,,,,,,,,
4/1/2020, $57.50 , $29.41 , $3.80 , $13.33 , $25.42 , $20.48 , $15.23 , $23.69 , $46.48 ,59.52,9351.52832,,,,,,,,,,
4/2/2020, $58.30 , $29.70 , $4.16 , $13.51 , $24.58 , $20.81 , $15.95 , $24.05 , $47.73 ,60.619999,9600.580078,,,,,,,,,,
4/3/2020, $58.30 , $29.16 , $4.08 , $13.38 , $24.46 , $20.59 , $15.83 , $23.61 , $47.18 ,59.779999,9566.952148,,,,,,,,,,
4/6/2020, $60.91 , $30.69 , $4.19 , $13.80 , $25.94 , $21.60 , $16.62 , $25.34 , $49.78 ,64.110001,10261.41406,,,,,,,,,,
4/7/2020, $61.74 , $30.98 , $4.16 , $14.22 , $25.74 , $21.64 , $16.29 , $25.33 , $48.89 ,63.889999,10058.51953,,,,,,,,,,
4/8/2020, $61.55 , $31.82 , $4.33 , $15.08 , $27.04 , $22.15 , $16.44 , $25.95 , $50.64 ,65.269997,10271.84473,,,,,,,,,,
4/9/2020, $60.30 , $32.34 , $4.25 , $15.38 , $27.07 , $22.55 , $18.01 , $26.29 , $50.79 ,65.339996,10215.01758,,,,,,,,,,
4/13/2020, $60.23 , $31.43 , $4.22 , $14.82 , $27.41 , $22.39 , $19.08 , $25.82 , $50.32 ,66.080002,9496.737305,,,,,,,,,,
4/14/2020, $60.88 , $31.58 , $4.14 , $14.97 , $28.91 , $22.68 , $19.30 , $26.10 , $51.70 ,68.860001,9498.083984,,,,,,,,,,
4/15/2020, $61.65 , $30.56 , $3.92 , $14.69 , $28.79 , $22.23 , $19.22 , $25.22 , $51.51 ,68.120003,9378.791992,,,,,,,,,,
4/16/2020, $62.26 , $29.75 , $3.77 , $14.54 , $29.75 , $22.09 , $19.64 , $25.40 , $52.68 ,69.43,9992.007813,,,,,,,,,,
4/17/2020, $63.33 , $31.14 , $4.06 , $14.99 , $31.50 , $22.84 , $19.09 , $26.09 , $53.58 ,69.940002,9934.977539,,,,,,,,,,
4/20/2020, $63.97 , $30.94 , $4.01 , $14.99 , $32.62 , $22.88 , $19.64 , $25.76 , $53.34 ,69.25,9721.145508,,,,,,,,,,
4/21/2020, $62.70 , $29.75 , $3.97 , $14.32 , $30.85 , $22.19 , $19.60 , $24.80 , $52.18 ,66.790001,9763.935547,,,,,,,,,,
4/22/2020, $64.12 , $29.97 , $4.22 , $14.30 , $31.99 , $22.75 , $20.87 , $25.60 , $53.05 ,68.720001,10096.27832,,,,,,,,,,
4/23/2020, $63.26 , $29.72 , $4.31 , $14.12 , $31.77 , $22.69 , $21.22 , $25.16 , $53.08 ,68.480003,10451.16309,,,,,,,,,,
4/24/2020, $63.79 , $29.78 , $4.28 , $14.31 , $32.50 , $22.95 , $21.64 , $25.15 , $53.81 ,69.610001,10642.80664,,,,,,,,,,
4/27/2020, $63.63 , $30.70 , $4.30 , $15.02 , $32.35 , $23.30 , $21.45 , $25.92 , $54.48 ,70.050003,10941.60156,,,,,,,,,,
4/28/2020, $63.46 , $31.12 , $4.50 , $15.13 , $32.22 , $23.54 , $21.37 , $26.12 , $53.64 ,68.760002,10917.11719,,,,,,,,,,
4/29/2020, $62.52 , $32.46 , $5.09 , $15.25 , $32.73 , $24.24 , $21.29 , $26.54 , $53.68 ,71.059998,12211.46582,,,,,,,,,,
4/30/2020, $61.25 , $31.40 , $4.98 , $14.96 , $32.53 , $23.56 , $20.43 , $25.78 , $53.23 ,71.239998,12083.23731,,,,,,,,,,
5/1/2020, $61.05 , $30.67 , $4.76 , $14.61 , $32.25 , $23.28 , $21.33 , $25.25 , $52.11 ,68.970001,12644.25977,,,,,,,,,,
5/4/2020, $61.01 , $30.77 , $4.77 , $14.33 , $33.40 , $23.45 , $21.84 , $25.37 , $52.38 ,69.940002,12551.24609,,,,,,,,,,
5/5/2020, $61.44 , $30.56 , $4.77 , $14.48 , $34.14 , $23.59 , $22.24 , $25.87 , $53.37 ,70.669998,12642.56152,,,,,,,,,,
5/6/2020, $61.57 , $30.62 , $4.64 , $14.42 , $35.50 , $23.63 , $21.61 , $25.81 , $52.96 ,71.139999,13128.22852,,,,,,,,,,
5/7/2020, $61.03 , $30.40 , $4.73 , $14.48 , $35.34 , $23.63 , $22.12 , $25.60 , $53.00 ,72.029999,13904.59082,,,,,,,,,,
5/8/2020, $61.95 , $30.84 , $4.86 , $14.70 , $35.40 , $23.85 , $21.99 , $25.88 , $53.27 ,72.980003,13795.97363,,,,,,,,,,
5/11/2020, $63.80 , $31.16 , $4.82 , $14.54 , $36.34 , $24.07 , $21.42 , $26.44 , $54.08 ,73.639999,12061.86914,,,,,,,,,,
5/12/2020, $62.92 , $30.52 , $4.88 , $14.04 , $35.86 , $23.68 , $21.44 , $25.86 , $53.58 ,72.190002,12397.9375,,,,,,,,,,
5/13/2020, $61.78 , $29.36 , $4.60 , $13.72 , $35.87 , $23.09 , $21.57 , $25.01 , $53.24 ,71.330002,13062.2002,,,,,,,,,,
5/14/2020, $61.51 , $29.33 , $4.61 , $13.92 , $35.55 , $23.14 , $22.20 , $25.13 , $53.44 ,71.989998,13659.96387,,,,,,,,,,
5/15/2020, $61.38 , $29.18 , $4.75 , $13.95 , $36.12 , $23.35 , $23.11 , $24.82 , $53.79 ,72.5,13162.55273,,,,,,,,,,
5/19/2020, $62.60 , $29.71 , $4.99 , $14.36 , $35.83 , $23.74 , $22.90 , $25.37 , $53.82 ,73.620003,13560.93652,,,,,,,,,,
5/20/2020, $62.08 , $30.11 , $5.28 , $14.36 , $36.57 , $23.92 , $22.46 , $25.12 , $53.90 ,75.099998,13241.13379,,,,,,,,,,
5/21/2020, $61.56 , $29.82 , $5.18 , $14.43 , $37.21 , $23.76 , $21.90 , $24.90 , $53.50 ,74.330002,12666.33301,,,,,,,,,,
5/22/2020, $61.82 , $29.47 , $5.10 , $14.32 , $38.18 , $23.78 , $21.90 , $24.99 , $53.61 ,74.559998,12857.9043,,,,,,,,,,
5/25/2020, $61.65 , $29.97 , $5.10 , $14.69 , $39.04 , $24.07 , $21.96 , $25.25 , $54.44 ,75.589996,12445.06348,,,,,,,,,,
5/26/2020, $61.75 , $31.53 , $5.15 , $14.92 , $36.99 , $24.17 , $20.51 , $25.56 , $53.58 ,74.389999,12177.46875,,,,,,,,,,
5/27/2020, $61.10 , $32.53 , $5.17 , $14.72 , $36.17 , $24.37 , $20.27 , $25.51 , $53.81 ,74.650002,12630.37207,,,,,,,,,,
5/28/2020, $62.22 , $32.08 , $5.10 , $14.70 , $36.48 , $24.37 , $20.35 , $25.90 , $54.62 ,74.5,13121.02637,,,,,,,,,,
5/29/2020, $63.13 , $31.42 , $5.01 , $14.56 , $36.94 , $24.21 , $20.47 , $25.83 , $55.09 ,75.650002,13000.03418,,,,,,,,,,
